Date            R1  T1  CFreq      rms   sfnr    rdc study  Nout status drft drf2  esp  gmn gmn1 gmnN gtop gtop1 gtopN notes
20100517.072413 10  113 1277185530 0.028 393.8   9.9 303 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.5  3.5  3.4 "run3"
20100517.073115 10  113 1277185600 0.030 393.2   8.5 304 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.4  3.5  3.4 "run4"
20100517.073826 10  113 1277185600 0.030 392.0  10.5 305 1    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.5  3.5  3.4 "run5"
20100517.074525 10  113 1277185670 0.030 390.8   8.7 306 0    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.5  3.5  3.4 "run6"
20100517.075232 10  113 1277185740 0.032 391.0   7.9 307 1    PASS   -0.1  0.3  472  1.4  1.4  1.4  3.5  3.5  3.4 "run7"
20100517.075938 10  113 1277185740 0.029 393.3   8.9 308 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.4  3.4  3.4 "run8"
20100518.065743 10  118 1277185390 0.030 384.1   9.2 341 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.7  3.8  3.4 "run1"
20100518.070445 10  118 1277185390 0.030 386.0   8.8 342 1    PASS   -0.2  0.3  472  1.4  1.5  1.5  3.4  3.4  3.3 "run2"
20100518.071218 10  118 1277185460 0.027 386.5   9.6 343 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.4  3.4  3.3 "run3"
20100518.072113 10  118 1277185530 0.028 384.1  10.5 344 1    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.3  3.5  3.2 "run4"
20100518.072821 10  118 1277185530 0.033 384.9   7.4 345 1    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.3  3.4  3.3 "run5"
20100518.073528 10  118 1277185600 0.030 385.8   9.2 346 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.3  3.4  3.3 "run6"
20100518.074234 10  118 1277185670 0.031 385.1   9.3 347 1    PASS   -0.1  0.3  472  1.4  1.4  1.4  3.3  3.4  3.3 "run7"
20100518.074938 10  118 1277185670 0.028 384.6   9.5 348 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.3  3.4  3.3 "run8"
20100519.064149 10  113 1277185320 0.031 396.9   8.5 390 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.6  3.6  3.3 "run1"
20100519.064910 10  113 1277185390 0.028 402.0   8.9 391 1    PASS   -0.1  0.2  472  1.4  1.4  1.3  3.2  3.3  3.1 "run2"
20100519.065630 10  113 1277185460 0.031 402.4   7.6 392 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.2  3.4  3.2 "run3"
20100519.070341 10  113 1277185530 0.028 403.3   8.8 393 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.3  3.3  3.3 "run4"
20100519.071059 10  113 1277185600 0.028 398.3   8.1 394 2    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.2  3.3  3.2 "run5"
20100519.071807 10  113 1277185670 0.028 397.9   9.0 395 1    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.2  3.3  3.2 ""
20100519.071807 10  113 1277185670 0.028 397.9   9.0 395 1    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.2  3.3  3.2 "run6"
20100519.072516 10  113 1277185670 0.030 398.3   7.7 396 1    PASS   -0.2  0.3  472  1.3  1.3  1.4  3.2  3.2  3.1 "run7"
20100519.073225 10  113 1277185740 0.029 398.8   9.0 397 1    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.3  3.3  3.2 "run8"
20100520.073307  9  112 1277185320 0.031 410.1   7.9 450 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.5  4.1  4.2 "Ron K"
20100521.070519  9  116 1277185230 0.029 387.5   8.3 502 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.3  4.0  4.1 "ck"
20100524.075123 10  116 1277185210 0.032 389.1   8.2 575 1    PASS   -0.5  0.5  472  1.6  1.5  1.5  4.2  3.8  4.0 "System restart Ron k"
20100525.073252 10  115 1277185200 0.029 400.4   9.3 629 1    PASS   -0.4  0.5  472  1.6  1.5  1.5  4.3  3.9  4.0 "P56832.7brik+origRon K"
20100526.065819 10  117 1277185520 0.029 390.1   8.8 671 1    PASS   -0.3  0.4  472  1.6  1.5  1.6  4.5  3.9  4.2 "ck"
20100527.073818  9  115 1277185510 0.030 392.0   9.1 707 1    PASS   -0.4  0.5  472  1.7  1.6  1.6  4.6  4.2  4.3 "Ron K"
20100528.065001 10  115 1277185130 0.035 401.3   7.5 734 0    PASS   -0.4  0.6  472  1.5  1.5  1.5  4.1  3.8  3.8 "ck"
20100601.075249 10  115 1277184500 0.029 388.2   8.9 784 1    PASS   -0.4  0.5  472  1.6  1.5  1.6  4.2  3.8  4.0 "System shutdown Ron k"
20100602.063623  9  115 1277184580 0.029 396.8   9.2 829 1    PASS   -0.5  0.6  472  1.7  1.5  1.7  4.4  3.7  4.1 "ck"
20100603.075200  9  115 1277184330 0.030 404.2   8.8 887 1    PASS   -0.4  0.5  472  1.6  1.5  1.6  4.2  4.0  4.0 "Ron K"
20100604.073841 10  113 1277184110 0.032 388.9   8.1 972 1    PASS   -0.4  0.5  472  1.6  1.5  1.5  4.1  3.7  3.7 "Ron k"
20100607.075230  9  112 1277184570 0.026 413.2   9.6 1022 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  4.2  3.9  3.9 "ck"
20100608.073739  9  112 1277184350 0.031 410.9   7.8 1038 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  4.0  3.8  3.7 "ck"
20100609.080226 10  114 1277184350 0.028 392.0   9.0 1075 1    PASS   -0.3  0.5  472  1.6  1.5  1.5  4.5  4.0  4.1 "ck"
20100610.064409 10  116 1277184110 0.030 388.7   8.7 1142 1    PASS   -0.3  0.4  472  1.7  1.6  1.7  4.5  4.1  4.3 "ck"
20100610.101001 10  117 1277183950 0.028 368.0  10.3 1146 1    PASS   -1.6  1.6  472  2.2  2.2  2.2  5.3  5.2  5.0 "32ch phantom 1 kl"
20100610.101726  9  117 1277184020 0.028 362.1  10.2 1147 1    PASS   -0.7  0.8  472  2.2  2.2  2.2  4.8  4.8  4.7 "32ch phantom 2 kl"
20100610.102455  9  117 1277184090 0.027 365.4  10.6 1148 1    PASS   -0.5  0.6  472  2.2  2.2  2.2  4.8  4.9  4.7 "32ch phantom 3 kl"
20100611.070844 10  115 1277183950 0.027 397.4  10.0 1195 1    PASS   -0.4  0.5  472  1.6  1.5  1.5  4.1  3.9  3.8 "ck"
20100614.075644  9  115 1277183700 0.030 398.2   8.1 1216 0    PASS   -0.5  0.7  472  1.5  1.4  1.5  4.2  3.7  3.9 "System shutdown Ron k"
20100616.111457 10  112 1277183400 0.028 378.0  10.9 1267 1    PASS   -0.6  0.6  472  1.6  1.5  1.6  4.3  3.8  4.0 "kl"
20100616.113222 10  112 1277183470 0.029 376.0   9.0 1268 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.8  3.7  3.5 "kl"
20100617.075113  9  114 1277183710 0.027 405.7   9.5 1341 1    PASS   -0.3  0.4  472  1.5  1.4  1.4  3.9  3.6  3.6 ""
20100618.073754  9  115 1277183710 0.025 401.7   9.9 1409 1    PASS   -0.4  0.4  472  1.7  1.6  1.7  4.6  4.1  4.4 "P48128Ron k"
20100621.081116  9  115 1277183710 0.029 396.1   8.5 1502 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  4.1  3.8  3.9 "ROn K"
20100622.075550  9  113 1277183710 0.031 407.9   8.5 1537 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.9  3.7  3.7 "Ron K"
20100623.073603  9  115 1277183720 0.031 386.7   8.5 1599 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  4.1  3.8  3.8 "51593254 Jun 22 23:19 P46080.7*"
20100623.073603  9  115 1277183720 0.031 386.7   8.5 1599 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  4.1  3.8  3.8 "Ron K"
20100624.074825  9  113 1277183710 0.031 403.0   8.5 1691 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  4.1  3.7  3.8 "Ron K"
20100625.073940  9  113 1277183630 0.030 409.7   9.4 1741 2    PASS   -0.4  0.5  472  1.5  1.5  1.5  4.4  4.0  4.1 "Ron K"
20100628.125046  9  118 1277183550 0.031 373.9   8.8 54 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.9  3.8  3.5 "kl"
20100628.131204  9  118 1277183620 0.031 372.5   8.1 118 1    PASS   -0.4  0.5  472  1.5  1.6  1.6  3.7  3.9  3.5 "kl"
20100629.072932 10  116 1277183630 0.030 366.7   8.2 429 1    PASS   -0.5  0.7  472  1.5  1.5  1.5  3.8  3.5  3.5 "Ron K"
20100630.073925 10  114 1277183630 0.029 374.0   8.8 503 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  4.1  3.9  3.7 "Ron K"
20100701.072511 10  116 1277183480 0.030 385.5   7.6 548 1    PASS   -0.5  0.6  472  1.6  1.5  1.5  3.9  3.7  3.7 "Ron K"
20100702.074853  9  116 1277183480 0.029 394.3   9.5 610 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.9  3.7  3.6 "Ron K"
20100706.080617 10  116 1277183480 0.031 394.5   8.2 712 2    PASS   -0.5  0.6  472  1.6  1.5  1.5  4.1  3.8  3.8 "resrart ck"
20100707.075334  9  113 1277183400 0.027 393.2   9.5 769 1    PASS   -0.6  0.7  472  1.5  1.4  1.5  3.8  3.5  3.6 "system shutdown/ restart ck....,.... after the note stating system is down laft last night"
20100708.080155 10  116 1277183480 0.029 395.1   8.9 851 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.9  3.7  3.6 "Ron K"
20100708.114840 10  117 1277183470 0.033 299.4  10.8 872 2    PASS   -0.6  0.7  472  1.6  1.5  1.5  3.9  3.7  3.4 "howard test kl"
20100709.071505  9  116 1277183470 0.031 388.4   8.4 933 1    PASS   -0.4  0.6  472  1.6  1.5  1.6  4.3  3.7  4.0 "ck"
20100712.074950 10  116 1277183320 0.029 394.0   8.5 1040 1    PASS   -0.5  0.5  472  1.5  1.4  1.5  4.0  3.7  3.8 "System restart Ron k"
20100713.074449  9  115 1277183390 0.031 396.5   8.0 1128 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.6  3.4  3.4 "Ron K"
20100714.072824 10  116 1277183320 0.035 394.3   6.8 1199 1    PASS   -0.3  0.4  472  1.6  1.6  1.5  4.1  3.9  3.8 "ck"
20100714.074630  9  116 1277183400 0.029 401.7   8.3 1202 0    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.4  3.4  3.2 "ck birn again...first one had pad misaligned"
20100715.073444 10  116 1277183320 0.028 385.7   9.1 1291 1    PASS   -0.3  0.4  472  1.5  1.4  1.5  4.1  3.6  3.8 "ck"
20100716.074747 10  116 1277183320 0.027 392.0   9.7 1359 1    PASS   -0.5  0.5  472  1.6  1.5  1.5  3.9  3.7  3.7 "ck"
20100719.080232  9  115 1277183240 0.031 406.3   7.7 1443 1    PASS   -0.5  0.6  472  1.5  1.4  1.4  3.7  3.6  3.5 "System restart Ron k"
20100719.105214 10  117 1277183170 0.040 225.5  11.7 1447 3    PASS   -0.3  0.6  472  2.8  3.4  2.6  7.4  7.9  6.7 "howard test motor on and operating"
20100719.110231  9  117 1277183240 0.032 344.1   8.5 1448 1    PASS   -0.4  0.5  472  2.2  2.3  2.3  6.9  7.4  6.6 "howard test motor off but still connected"
20100719.111237 10  117 1277183310 0.032 353.9   8.9 1449 1    PASS   -0.3  0.4  472  2.3  2.3  2.3  7.0  7.3  6.7 "howard test everything off, cable disconected"
20100720.074146 10  115 1277183170 0.029 402.0   8.7 1506 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  4.0  3.8  3.8 "P69632on "
20100721.074748  9  116 1277183170 0.030 395.9   8.7 1558 1    PASS   -0.4  0.6  472  1.5  1.4  1.5  4.1  3.7  3.9 "ROn K"
20100722.074700  9  116 1277183170 0.031 394.5   8.7 1628 1    PASS   -0.5  0.6  472  1.6  1.6  1.7  4.4  4.2  4.2 "Ron K"
20100723.073930  9  116 1277183080 0.030 393.6   8.1 1681 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  4.2  4.0  4.0 "ck"
20100726.073156 10  116 1277183170 0.028 392.4   8.3 1819 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.4  4.2  4.0 "ck"
20100726.103811 10  116 1277183170 0.027 389.5   9.7 1835 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  4.0  3.8  3.7 "ck restart"
20100727.073425 10  117 1277183080 0.029 391.4   8.8 1870 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.2  4.0  3.9 "ck"
20100728.075548 10  116 1277183170 0.031 384.0   8.9 1950 1    PASS   -0.4  0.5  472  1.5  1.4  1.5  4.0  3.7  3.7 "ck"
20100729.080938  9  116 1277183150 0.029 395.5   9.1 2028 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  4.0  3.8  3.9 "Ron K"
20100730.073414 10  116 1277183080 0.027 402.0  10.7 2072 1    PASS   -0.4  0.5  472  1.6  1.5  1.6  3.9  3.6  3.7 "ck"
20100802.075608 10  116 1277182920 0.031 393.8   9.0 2163 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.9  3.6  3.6 "Systen restart Ron K"
20100803.073837 10  116 1277182920 0.027 398.6  10.1 2229 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.9  3.8  3.6 "                     100%   22KB  21.8KB/s   00:00    "
20100803.073837 10  116 1277182920 0.027 398.6  10.1 2229 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.9  3.8  3.6 "Ron K"
20100804.074058 10  117 1277182920 0.027 383.3  10.5 2301 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.3  4.1  4.0 "Ron K"
20100805.073857  9  116 1277182920 0.033 396.4   7.8 2352 1    PASS   -0.5  0.6  472  1.6  1.5  1.5  4.1  3.8  3.8 "Ron K"
20100806.073722 10  116 1277182920 0.025 398.5   9.6 2422 0    PASS   -0.4  0.5  472  1.6  1.5  1.5  4.1  3.8  3.9 "Ron K"
20100809.075305  9  116 1277182850 0.028 395.2   8.5 2567 2    PASS   -0.6  0.7  472  1.5  1.5  1.5  4.2  4.0  4.0 "system shutdown restart ck"
20100809.110003 10  116 1277183000 0.030 388.2   8.6 2576 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.9  3.9  3.7 ""
20100810.074216 10  116 1277182850 0.032 395.1   8.3 2599 1    PASS   -0.4  0.6  472  1.6  1.5  1.6  4.1  4.0  3.8 "Ron K"
20100811.074539 10  116 1277182850 0.031 393.5   8.7 2652 1    PASS   -0.4  0.4  472  1.5  1.5  1.5  4.0  3.7  3.7 "Ron K"
20100812.074624 10  118 1277182850 0.029 394.1   9.2 2707 0    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.2  4.0  4.0 "Ron K"
20100813.080835 10  116 1277182850 0.031 391.0   8.3 2775 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.1  4.2  3.9 "ck"
20100816.075851  9  115 1277182690 0.029 395.5   9.1 2968 1    PASS   -0.5  0.6  472  1.6  1.6  1.5  4.1  3.9  3.7 "shutdown restart ck"
20100817.075556  9  117 1277182770 0.030 383.3   9.9 3051 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.2  4.0  3.8 "ck"
20100818.074226 10  117 1277182770 0.026 393.1   9.6 3126 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.9  3.7  3.5 "ck"
20100819.075456  9  116 1277182760 0.028 396.1   9.7 3181 1    PASS   -0.5  0.6  472  1.7  1.6  1.7  4.6  4.2  4.3 "Ron K"
20100820.194345  9  120 1277182680 0.030 385.3   8.9 3214 0    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.7  3.8  3.4 "kl after the Zgrad amp is replaced"
20100823.075917 10  116 1277182610 0.028 395.3   9.4 3320 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.2  4.1  3.9 "System restart Ron K"
20100824.074134 10  117 1277182610 0.028 396.5   9.0 3355 1    PASS   -0.3  0.5  472  1.6  1.5  1.5  4.1  3.8  3.9 "Ron k"
20100825.074813 10  116 1277182610 0.031 397.0   7.8 3444 1    PASS   -0.5  0.6  472  1.6  1.5  1.5  4.2  3.9  3.9 "ck"
20100826.073900 10  116 1277182610 0.028 387.2   9.3 3511 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.1  4.0  3.9 "Ron K"
20100827.073507 10  117 1277182540 0.029 387.4   9.6 3558 1    PASS   -0.3  0.3  472  1.5  1.5  1.5  3.9  3.7  3.7 "Ron K"
20100830.075926 10  116 1277182540 0.030 390.0   9.3 3682 1    PASS   -0.6  0.7  472  1.7  1.6  1.7  4.5  4.3  4.2 "shutdown restart ck"
20100831.074202 10  117 1277182540 0.025 390.5   9.9 3757 1    PASS   -0.4  0.5  472  1.6  1.5  1.6  4.2  3.9  3.9 "ck"
20100831.115502 10  117 1277182610 0.031 305.1  10.6 3788 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.6  3.7  3.5 "Howard test without aluminum foil shielding (with motor on)"
20100831.121204  9  117 1277182680 0.030 371.9   9.8 3789 1    PASS   -0.4  0.5  472  1.6  1.7  1.6  4.0  4.1  3.9 "Howard birn test with Aluminum cover (motor on)"
20100831.122409 10  117 1277182680 0.031 306.9  11.2 3790 1    PASS   -0.4  0.5  472  1.6  1.6  1.5  3.5  3.6  3.4 "Howard birn test 3 shielded cables only with Aluminum foil"
20100831.122409 10  117 1277182680 0.031 306.9  11.2 3790 1    PASS   -0.4  0.5  472  1.6  1.6  1.5  3.5  3.6  3.4 "Howard birn test 3 cables covered with Aluminum foil"
20100831.123732 10  117 1277182750 0.033 255.9  13.0 3791 1    PASS   -0.4  0.5  472  1.7  1.6  1.7  3.6  3.7  3.6 "Howard birn test 4 motors and cable covered w/Aluminum foil"
20100831.123732 10  117 1277182750 0.033 255.9  13.0 3791 1    PASS   -0.4  0.5  472  1.7  1.6  1.7  3.6  3.7  3.6 "Howard birn test motors and cable covered with Aluminum foil"
20100831.125308 10  117 1277182750 0.028 358.9  10.8 3792 1    PASS   -0.4  0.5  472  1.5  1.5  1.6  3.5  3.6  3.5 "Howard birn test all covered in Aluminum with motors moving (Larry in there)"
20100901.074803 10  117 1277182540 0.028 387.4  10.2 3836 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.1  4.0  3.9 "ck"
20100901.113526 11  121 1277182370 0.028 370.5   9.7 3850 1    PASS   -0.5  0.7  472  2.0  2.0  1.9  4.9  5.0  4.4 "Invivo32 phantom test 1 kl"
20100901.114921 11  121 1277182370 0.028 363.8  10.2 3851 1    PASS   -0.5  0.6  472  1.9  1.9  1.9  4.3  4.6  3.8 "Invivo32 phantom test 2 kl"
20100901.120116 11  121 1277182440 0.026 366.5  10.6 3852 0    PASS   -0.4  0.5  472  1.9  1.9  1.9  4.3  4.7  3.9 "Invivo32 phantom test 3 kl"
20100901.122041 10  118 1277182750 0.031 383.0   8.3 3855 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.0  4.4  3.6 "8ch phantom kl"
20100902.073544 10  117 1277182530 0.027 387.7  10.2 3892 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.2  4.1  4.0 "ck"
20100903.075336 10  117 1277182460 0.029 393.3   9.0 3966 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.1  4.1  3.9 "Ron K"
20100907.080302 10  116 1277182370 0.027 392.7   9.3 4060 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.4  4.2  4.1 "shutdown restart ck"
20100908.074407 10  116 1277182380 0.026 390.6   9.6 4123 1    PASS   -0.4  0.5  472  1.5  1.4  1.5  3.8  3.6  3.6 "Ron K"
20100909.074603 10  116 1277182460 0.028 392.4  10.1 4194 1    PASS   -0.4  0.5  472  1.6  1.5  1.5  4.0  3.7  3.8 "ck"
20100910.072713  9  116 1277182460 0.030 382.3   8.7 4293 0    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.8  3.7  3.6 "ck"
20100913.075817 10  117 1277182220 0.026 379.2  10.8 4460 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.2  4.1  4.0 "Systemrestart Ron k"
20100914.073842 10  116 1277182220 0.028 388.2   9.2 4506 0    PASS   -0.2  0.3  472  1.5  1.5  1.5  4.0  3.9  3.7 "so.ucsd.edu.tar.gz"
20100914.073842 10  116 1277182220 0.028 388.2   9.2 4506 0    PASS   -0.2  0.3  472  1.5  1.5  1.5  4.0  3.9  3.7 "Ron k"
20100915.075722 10  117 1277182300 0.027 390.1   9.8 4590 1    PASS   -0.3  0.4  472  1.4  1.4  1.5  3.5  3.6  3.4 "Ron K"
20100916.073326  9  117 1277182370 0.027 393.2  10.4 4686 0    PASS   -0.3  0.5  472  1.5  1.4  1.5  3.9  3.5  3.7 "Ron k"
20100917.074428 10  118 1277182450 0.029 384.8   9.4 4782 1    PASS   -0.4  0.5  472  1.6  1.5  1.5  3.9  3.8  3.7 "Ron K"
20100920.080107 10  117 1277182140 0.030 379.7   8.6 4983 1    PASS   -0.5  0.7  472  1.5  1.5  1.5  3.8  3.6  3.5 "shutdown restart ck"
20100921.074729 10  118 1277182140 0.027 361.5  10.3 5039 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.2  4.0  3.9 "ck"
20100922.075711 10  117 1277182140 0.031 380.0   8.4 5135 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.2  4.1  3.9 "ck"
20100923.081057 10  116 1277182140 0.029 384.0   9.2 5238 1    PASS   -0.5  0.6  472  1.7  1.6  1.6  4.6  4.3  4.2 "system shutdown restart ck"
20100924.075403 10  117 1277182050 0.029 388.6   9.0 5307 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.8  3.6  3.6 "ck"
20100927.080143 10  118 1277181830 0.027 384.6   9.9 5491 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.3  4.1  4.1 "Systemrestart Ron K"
20100927.102354 10  117 1277181910 0.031 359.7  10.0 5501 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.0  4.0  3.7 ""
20100927.102354 10  117 1277181910 0.031 359.7  10.0 5501 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.0  4.0  3.7 "birntest motor on, no movement"
20100927.102354 10  117 1277181910 0.031 359.7  10.0 5501 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.0  4.0  3.7 "birn test, motor on, stationary, cone wrapped in aluminum"
20100927.102354 10  117 1277181910 0.031 359.7  10.0 5501 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.0  4.0  3.7 "birn test motor on stationary"
20100927.103114 10  117 1277181910 0.033 316.9   9.4 5502 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.7  3.8  3.6 "birn test motor on moving"
20100927.103114 10  117 1277181910 0.033 316.9   9.4 5502 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.7  3.8  3.6 "Poizner birn test motor on "
20100927.104954 10  117 1277181980 0.032 304.5  10.2 5503 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.7  3.9  3.6 "Poizner birn test motor on better wrapping"
20100928.165803  9  117 1277182220 0.032 381.3   8.4 2 1    PASS   -0.3  0.5  472  1.4  1.5  1.5  3.4  3.5  3.2 "birn after IB2 reload"
20100929.073906 10  117 1277182210 0.030 401.9   7.9 58 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.8  3.6  3.5 "Ron K"
20101001.123456 10  118 1277181820 0.029 387.2   8.9 112 1    PASS   -0.4  0.6  472  1.6  1.6  1.6  4.2  4.2  3.9 "ck passes birn new gradient"
20101004.075358 10  117 1277181670 0.030 392.1   8.1 190 0    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.3  4.2  4.2 "Systemrestart Ron K"
20101005.075158 10  117 1277181750 0.029 393.1   9.3 262 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.1  4.0  3.9 "Ron K"
20101006.074236 10  117 1277181660 0.029 393.2   8.7 347 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.8  3.6  3.6 "ck"
20101007.074457  9  117 1277181740 0.027 392.3   9.6 438 0    PASS   -0.3  0.4  472  1.5  1.5  1.5  4.1  4.0  3.9 "Ron K"
20101008.073324 10  116 1277181750 0.029 390.4   8.8 538 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  4.1  4.1  3.8 "Ron K"
20101008.073324 10  116 1277181750 0.029 390.4   8.8 538 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  4.1  4.1  3.8 "Ron K"
20101009.190840 10  112 1277181670 0.028 371.2   8.9 625 1    PASS   -0.7  0.8  472  1.6  1.6  1.6  4.1  4.1  3.7 "kl"
20101011.074913  9  116 1277181660 0.031 391.9   8.4 708 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.1  4.1  3.9 "shutdown restart ck"
20101012.072822 10  116 1277181590 0.029 390.9   8.6 784 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.9  3.8  3.7 "Ron K"
20101012.081240 10  116 1277181660 0.031 353.8   9.2 789 1    PASS   -0.4  0.5  472  1.5  1.5  1.6  3.5  3.6  3.4 "newbirn_hpoizner alu cover static"
20101012.082004 10  116 1277181730 0.034 347.0   8.0 790 2    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.6  3.7  3.6 "birntest new hpoizner alu cover moving"
20101013.074004 10  117 1277181660 0.028 383.9   8.8 847 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  4.2  4.0  3.9 "Ron k"
20101014.093556 10  118 1277181670 0.030 378.6   8.9 33 0    PASS   -0.5  0.5  472  1.6  1.6  1.6  4.2  4.1  4.0 "shutdown restart shutdown restart ge shutdown restart ck"
20101015.073122  9  118 1277181590 0.028 378.3  10.0 128 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.9  3.8  3.6 "ck"
20101015.074618 10  118 1277181660 0.031 367.8   8.8 132 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.7  3.8  3.6 "ck function birn  bryon mueller unm phantom"
20101018.074917 10  120 1277181590 0.032 375.9   8.4 116 1    PASS   -0.4  0.5  472  1.6  1.5  1.6  4.1  4.0  3.9 "Systemrestart Ron K"
20101019.073510 10  121 1277181580 0.036 366.7   8.1 189 2    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.6  4.4  4.4 "Ron k"
20101019.082446 10  121 1277181580 0.033 326.2   9.0 192 2    PASS   -0.5  0.5  472  1.6  1.6  1.6  3.7  3.7  3.5 "Poizner dobirn_new 2010-10-19 fullcover"
20101019.083400 10  121 1277181650 0.029 352.4   9.7 193 2    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.5  3.6  3.4 "dobirn_new cover"
20101020.073650 10  121 1277181590 0.029 373.8   9.4 241 1    PASS   -0.4  0.4  472  1.6  1.6  1.6  4.3  4.2  4.1 "Ron K"
20101021.071843 10  119 1277181660 0.034 377.0   7.8 39 1    PASS   -0.2  0.3  472  1.6  1.5  1.6  3.8  3.6  3.7 "shutdown restart _ on startup states database recovery in progress - all images may be lost ck"
20101025.080059 10  119 1277181580 0.028 365.9   9.0 388 1    PASS   -0.0  0.2  472  1.5  1.5  1.5  4.0  4.1  3.9 "shutdown restart ck"
20101026.073323 10  119 1277181500 0.028 378.3  10.6 437 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.2  4.1  3.9 "ck"
